,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
1775,data/cut_3/R000183B3_C00034AD3_20.png,144.5,271.5,,,,,R000183B3,C00034AD3,,144.5,16.5,R000183B2,C00034AD3,,,,
1776,data/cut_3/R000183B3_C00034AD3_21.png,9.5,66.0,,,,,R000183B3,C00034AD3,,9.5,66.0,R000183B2,C00034AD2,,,,
1777,data/cut_3/R000183B3_C00034AD3_22.png,394.5,359.5,,,,,R000183B3,C00034AD3,楼,139.5,104.5,R000183B3,C00034AD3,,,,
1778,data/cut_3/R000183B3_C00034AD3_23.png,59.0,217.0,,,,,R000183B3,C00034AD3,,59.0,217.0,R000183B2,C00034AD2,,,,
1779,data/cut_3/R000183B3_C00034AD3_24.png,160.0,211.0,,,,,R000183B3,C00034AD3,,160.0,211.0,R000183B2,C00034AD2,,,,
1780,data/cut_3/R000183B3_C00034AD3_25.png,117.0,215.5,,,,,R000183B3,C00034AD3,,117.0,215.5,R000183B2,C00034AD2,,,,
1781,data/cut_3/R000183B3_C00034AD3_26.png,763.5,284.5,,,,,R000183B3,C00034AD3,,252.5,29.5,R000183B4,C00034AD3,,,,
1782,data/cut_3/R000183B3_C00034AD3_27.png,193.5,508.0,,,,,R000183B3,C00034AD3,,193.5,253.0,R000183B2,C00034AD3,,,,
1783,data/cut_3/R000183B3_C00034ADE_0.png,550.5,484.0,554.0,464.0,科研机构,141300,R000183B3,C00034ADE,分子反应动力学国家重点实验室,39.5,229.0,R000183B4,C00034ADE,43.0,209.0,R000183B4,C00034ADE
1784,data/cut_3/R000183B3_C00034ADE_1.png,48.0,163.5,,,,,R000183B3,C00034ADE,3号楼北京大学中关新园北区,48.0,163.5,R000183B2,C00034ADD,,,,
1785,data/cut_3/R000183B3_C00034ADE_2.png,633.5,356.5,,,,,R000183B3,C00034ADE,中国科学院化学研究所,122.5,101.5,R000183B4,C00034ADE,,,,
1786,data/cut_3/R000183B3_C00034ADE_3.png,56.0,406.0,,,,,R000183B3,C00034ADE,,56.0,151.0,R000183B2,C00034ADE,,,,
1787,data/cut_3/R000183B3_C00034ADE_4.png,579.5,208.0,581.0,185.0,学校,141200,R000183B3,C00034ADE,区7号楼5号楼,68.5,208.0,R000183B4,C00034ADD,70.0,185.0,R000183B4,C00034ADD
1788,data/cut_3/R000183B3_C00034ADE_5.png,475.0,315.0,478.0,308.0,运动场馆,080100,R000183B3,C00034ADE,乒乓球长廊,220.0,60.0,R000183B3,C00034ADE,223.0,53.0,R000183B3,C00034ADE
1789,data/cut_3/R000183B3_C00034ADE_6.png,262.5,414.0,266.0,408.0,餐饮服务_,050000,R000183B3,C00034ADE,辰光咖啡厅,7.5,159.0,R000183B3,C00034ADE,11.0,153.0,R000183B3,C00034ADE
1790,data/cut_3/R000183B3_C00034ADE_7.png,707.5,40.5,,,,,R000183B3,C00034ADE,宏世皓泉水站,196.5,40.5,R000183B4,C00034ADD,,,,
1791,data/cut_3/R000183B3_C00034ADE_8.png,590.5,124.5,593.0,120.0,通行设施,990000,R000183B3,C00034ADE,北1门,79.5,124.5,R000183B4,C00034ADD,82.0,120.0,R000183B4,C00034ADD
1792,data/cut_3/R000183B3_C00034ADE_9.png,667.0,95.5,670.0,91.0,通行设施,990000,R000183B3,C00034ADE,北2门,156.0,95.5,R000183B4,C00034ADD,159.0,91.0,R000183B4,C00034ADD
1793,data/cut_3/R000183B3_C00034ADE_10.png,264.5,6.0,,,,,R000183B3,C00034ADE,,9.5,6.0,R000183B3,C00034ADD,,,,
1794,data/cut_3/R000183B3_C00034ADE_11.png,47.0,66.0,,,,,R000183B3,C00034ADE,42号楼,47.0,66.0,R000183B2,C00034ADD,,,,
1795,data/cut_3/R000183B3_C00034ADE_12.png,25.5,302.5,,,,,R000183B3,C00034ADE,45号楼,25.5,47.5,R000183B2,C00034ADE,,,,
1796,data/cut_3/R000183B3_C00034ADE_13.png,199.5,297.5,,,,,R000183B3,C00034ADE,9号楼,199.5,42.5,R000183B2,C00034ADE,,,,
1797,data/cut_3/R000183B3_C00034ADE_14.png,187.5,211.5,,,,,R000183B3,C00034ADE,48号楼,187.5,211.5,R000183B2,C00034ADD,,,,
1798,data/cut_3/R000183B3_C00034ADE_15.png,186.5,137.5,,,,,R000183B3,C00034ADE,47号楼,186.5,137.5,R000183B2,C00034ADD,,,,
1799,data/cut_3/R000183B3_C00034ADE_16.png,345.5,374.5,,,,,R000183B3,C00034ADE,8号楼,90.5,119.5,R000183B3,C00034ADE,,,,
1800,data/cut_3/R000183B3_C00034ADE_17.png,346.5,299.5,,,,,R000183B3,C00034ADE,9号楼,91.5,44.5,R000183B3,C00034ADE,,,,
1801,data/cut_3/R000183B3_C00034ADE_18.png,178.0,406.5,,,,,R000183B3,C00034ADE,6号楼,178.0,151.5,R000183B2,C00034ADE,,,,
1802,data/cut_3/R000183B3_C00034ADE_19.png,725.0,319.5,,,,,R000183B3,C00034ADE,3号楼,214.0,64.5,R000183B4,C00034ADE,,,,
1803,data/cut_3/R000183B3_C00034ADE_20.png,700.0,244.5,,,,,R000183B3,C00034ADE,3号楼,189.0,244.5,R000183B4,C00034ADD,,,,
1804,data/cut_3/R000183B3_C00034ADE_21.png,22.5,221.5,,,,,R000183B3,C00034ADE,4号楼,22.5,221.5,R000183B2,C00034ADD,,,,
1805,data/cut_3/R000183B3_C00034ADE_22.png,10.0,57.0,,,,,R000183B3,C00034ADE,,10.0,57.0,R000183B2,C00034ADD,,,,
1806,data/cut_3/R000183B1_C00034AD8_0.png,219.0,381.0,223.0,365.0,科研机构,141300,R000183B1,C00034AD8,生物基础教学实验中学生物化学实验室1,219.0,126.0,R000183B0,C00034AD8,223.0,110.0,R000183B0,C00034AD8
1807,data/cut_3/R000183B1_C00034AD8_1.png,331.0,624.0,386.0,612.0,学校内部设施,141207,R000183B1,C00034AD8,凹理研究中心理科教学楼,76.0,113.0,R000183B1,C00034AD9,131.0,101.0,R000183B1,C00034AD9
1808,data/cut_3/R000183B1_C00034AD8_2.png,49.5,339.5,,,,,R000183B1,C00034AD8,,49.5,84.5,R000183B0,C00034AD8,,,,
1809,data/cut_3/R000183B1_C00034AD8_3.png,696.0,446.0,699.0,430.0,学校内部设施,141207,R000183B1,C00034AD8,北大生命科学科研大楼,185.0,191.0,R000183B2,C00034AD8,188.0,175.0,R000183B2,C00034AD8
1810,data/cut_3/R000183B1_C00034AD8_4.png,662.0,371.0,666.0,363.0,学校内部设施,141207,R000183B1,C00034AD8,金光生命科学大楼,151.0,116.0,R000183B2,C00034AD8,155.0,108.0,R000183B2,C00034AD8
1811,data/cut_3/R000183B1_C00034AD8_5.png,301.0,678.5,253.0,682.0,科研机构,141300,R000183B1,C00034AD8,N定量生物学中心,46.0,167.5,R000183B1,C00034AD9,253.0,171.0,R000183B0,C00034AD9
1812,data/cut_3/R000183B1_C00034AD8_6.png,181.5,441.5,185.0,433.0,学校内部设施,141207,R000183B1,C00034AD8,文史教学楼,181.5,186.5,R000183B0,C00034AD8,185.0,178.0,R000183B0,C00034AD8
1813,data/cut_3/R000183B1_C00034AD8_7.png,720.0,539.0,724.0,531.0,学校内部设施,141207,R000183B1,C00034AD8,逸夫贰楼,209.0,28.0,R000183B2,C00034AD9,213.0,20.0,R000183B2,C00034AD9
1814,data/cut_3/R000183B1_C00034AD8_8.png,169.0,327.5,172.0,319.0,学校内部设施,141207,R000183B1,C00034AD8,老生物楼,169.0,72.5,R000183B0,C00034AD8,172.0,64.0,R000183B0,C00034AD8
1815,data/cut_3/R000183B1_C00034AD8_9.png,416.5,425.0,420.0,417.0,学校内部设施,141207,R000183B1,C00034AD8,目志和楼,161.5,170.0,R000183B1,C00034AD8,165.0,162.0,R000183B1,C00034AD8
1816,data/cut_3/R000183B1_C00034AD8_10.png,186.0,671.0,189.0,663.0,学校内部设施,141207,R000183B1,C00034AD8,老化学楼,186.0,160.0,R000183B0,C00034AD9,189.0,152.0,R000183B0,C00034AD9
1817,data/cut_3/R000183B1_C00034AD8_11.png,16.5,270.0,,,,,R000183B1,C00034AD8,,16.5,15.0,R000183B0,C00034AD8,,,,
1818,data/cut_3/R000183B1_C00034AD8_12.png,184.5,560.0,188.0,552.0,学校内部设施,141207,R000183B1,C00034AD8,地学楼,184.5,49.0,R000183B0,C00034AD9,188.0,41.0,R000183B0,C00034AD9
1819,data/cut_3/R000183B1_C00034AD8_13.png,399.0,758.0,,,,,R000183B1,C00034AD8,,144.0,247.0,R000183B1,C00034AD9,,,,
1820,data/cut_3/R000183B1_C00034AD8_14.png,50.5,556.0,,,,,R000183B1,C00034AD8,五四路,50.5,45.0,R000183B0,C00034AD9,,,,
1821,data/cut_3/R000183B1_C00034AD8_15.png,174.5,485.5,,,,,R000183B1,C00034AD8,科学路,174.5,230.5,R000183B0,C00034AD8,,,,
1822,data/cut_3/R000183B1_C00034AD8_16.png,457.5,474.0,,,,,R000183B1,C00034AD8,大城坊,202.5,219.0,R000183B1,C00034AD8,,,,
1823,data/cut_3/R000183B3_C00034AE5_0.png,249.0,428.5,,,,,R000183B3,C00034AE5,科住物业管理有限公司理化所分公司,249.0,173.5,R000183B2,C00034AE5,,,,
1824,data/cut_3/R000183B3_C00034AE5_1.png,444.5,260.0,446.0,246.0,幼儿园,141204,R000183B3,C00034AE5,中国科学院幼儿园第二幼儿园,189.5,5.0,R000183B3,C00034AE5,191.0,246.0,R000183B3,C00034AE4
1825,data/cut_3/R000183B3_C00034AE5_2.png,696.0,174.0,700.0,159.0,科研机构,141300,R000183B3,C00034AE5,中国社会科学院台湾研究所,185.0,174.0,R000183B4,C00034AE4,189.0,159.0,R000183B4,C00034AE4
1826,data/cut_3/R000183B3_C00034AE5_3.png,131.5,284.5,,,,,R000183B3,C00034AE5,5号楼↓Gi-Club狼人杀桌游吧,131.5,29.5,R000183B2,C00034AE5,,,,
1827,data/cut_3/R000183B3_C00034AE5_4.png,698.5,19.5,,,,,R000183B3,C00034AE5,,187.5,19.5,R000183B4,C00034AE4,,,,
1828,data/cut_3/R000183B3_C00034AE5_5.png,633.0,414.0,,,,,R000183B3,C00034AE5,中关村北条甲1号院,122.0,159.0,R000183B4,C00034AE5,,,,
1829,data/cut_3/R000183B3_C00034AE5_6.png,484.5,72.5,489.0,61.0,通行设施,990000,R000183B3,C00034AE5,大通成府公馆(东北门,229.5,72.5,R000183B3,C00034AE4,234.0,61.0,R000183B3,C00034AE4
1830,data/cut_3/R000183B3_C00034AE5_7.png,184.5,23.5,,,,,R000183B3,C00034AE5,,184.5,23.5,R000183B2,C00034AE4,,,,
1831,data/cut_3/R000183B3_C00034AE5_8.png,508.5,8.0,,,,,R000183B3,C00034AE5,,253.5,8.0,R000183B3,C00034AE4,,,,
1832,data/cut_3/R000183B3_C00034AE5_9.png,185.5,499.0,188.0,493.0,科研机构,141300,R000183B3,C00034AE5,国学过群,185.5,244.0,R000183B2,C00034AE5,188.0,238.0,R000183B2,C00034AE5
1833,data/cut_3/R000183B3_C00034AE5_10.png,560.5,422.5,544.0,414.0,通行设施,990000,R000183B3,C00034AE5,西1门3号楼,49.5,167.5,R000183B4,C00034AE5,33.0,159.0,R000183B4,C00034AE5
1834,data/cut_3/R000183B3_C00034AE5_11.png,542.0,264.5,547.0,257.0,住宅区,120300,R000183B3,C00034AE5,三才堂小区,31.0,9.5,R000183B4,C00034AE5,36.0,2.0,R000183B4,C00034AE5
1835,data/cut_3/R000183B3_C00034AE5_12.png,343.5,89.0,,,,,R000183B3,C00034AE5,大通成府公馆,88.5,89.0,R000183B3,C00034AE4,,,,
1836,data/cut_3/R000183B3_C00034AE5_13.png,748.0,486.5,748.0,499.0,通行设施,990000,R000183B3,C00034AE5,2号楼E,237.0,231.5,R000183B4,C00034AE5,237.0,244.0,R000183B4,C00034AE5
1837,data/cut_3/R000183B3_C00034AE5_14.png,37.0,325.0,,,,,R000183B3,C00034AE5,,37.0,70.0,R000183B2,C00034AE5,,,,
1838,data/cut_3/R000183B3_C00034AE5_15.png,32.0,280.0,,,,,R000183B3,C00034AE5,魅阁密室,32.0,25.0,R000183B2,C00034AE5,,,,
1839,data/cut_3/R000183B3_C00034AE5_16.png,548.0,318.0,551.0,314.0,通行设施,990000,R000183B3,C00034AE5,西2门,37.0,63.0,R000183B4,C00034AE5,40.0,59.0,R000183B4,C00034AE5
1840,data/cut_3/R000183B3_C00034AE5_17.png,335.5,156.5,339.0,152.0,通行设施,990000,R000183B3,C00034AE5,,80.5,156.5,R000183B3,C00034AE4,84.0,152.0,R000183B3,C00034AE4
1841,data/cut_3/R000183B3_C00034AE5_18.png,762.5,33.0,,,,,R000183B3,C00034AE5,,251.5,33.0,R000183B4,C00034AE4,,,,
1842,data/cut_3/R000183B3_C00034AE5_19.png,523.5,179.5,527.0,175.0,通行设施,990000,R000183B3,C00034AE5,E北门,12.5,179.5,R000183B4,C00034AE4,16.0,175.0,R000183B4,C00034AE4
1843,data/cut_3/R000183B3_C00034AE5_20.png,737.5,119.5,741.0,115.0,通行设施,990000,R000183B3,C00034AE5,E东门,226.5,119.5,R000183B4,C00034AE4,230.0,115.0,R000183B4,C00034AE4
1844,data/cut_3/R000183B3_C00034AE5_21.png,430.0,129.0,,,,,R000183B3,C00034AE5,1号楼,175.0,129.0,R000183B3,C00034AE4,,,,
1845,data/cut_3/R000183B3_C00034AE5_22.png,410.5,35.5,,,,,R000183B3,C00034AE5,2号楼,155.5,35.5,R000183B3,C00034AE4,,,,
1846,data/cut_3/R000183B3_C00034AE5_23.png,612.5,334.5,,,,,R000183B3,C00034AE5,5号楼,101.5,79.5,R000183B4,C00034AE5,,,,
1847,data/cut_3/R000183B3_C00034AE5_24.png,312.0,251.5,,,,,R000183B3,C00034AE5,6号楼,57.0,251.5,R000183B3,C00034AE4,,,,
1848,data/cut_3/R000183B3_C00034AE5_25.png,262.0,43.5,,,,,R000183B3,C00034AE5,6号楼,7.0,43.5,R000183B3,C00034AE4,,,,
1849,data/cut_3/R000183B3_C00034AE5_26.png,43.0,43.5,,,,,R000183B3,C00034AE5,3号楼,43.0,43.5,R000183B2,C00034AE4,,,,
1850,data/cut_3/R000183B3_C00034AE5_27.png,163.5,369.5,,,,,R000183B3,C00034AE5,4号楼,163.5,114.5,R000183B2,C00034AE5,,,,
1851,data/cut_3/R000183B3_C00034AE5_28.png,48.5,2.0,,,,,R000183B3,C00034AE5,,48.5,2.0,R000183B2,C00034AE4,,,,
1852,data/cut_3/R000183B3_C00034AE5_29.png,8.0,419.0,,,,,R000183B3,C00034AE5,,8.0,164.0,R000183B2,C00034AE5,,,,
1853,data/cut_3/R000183B3_C00034AE5_30.png,263.0,124.5,,,,,R000183B3,C00034AE5,号楼,8.0,124.5,R000183B3,C00034AE4,,,,
1854,data/cut_3/R000183B3_C00034AE5_31.png,716.5,304.0,,,,,R000183B3,C00034AE5,D,205.5,49.0,R000183B4,C00034AE5,,,,
1855,data/cut_3/R000183B3_C00034AE5_32.png,541.0,135.5,544.0,139.0,公共厕所,200300,R000183B3,C00034AE5,,30.0,135.5,R000183B4,C00034AE4,33.0,139.0,R000183B4,C00034AE4
1856,data/cut_3/R000183B3_C00034AE5_33.png,119.5,88.0,123.0,91.0,公共厕所,200300,R000183B3,C00034AE5,,119.5,88.0,R000183B2,C00034AE4,123.0,91.0,R000183B2,C00034AE4
1857,data/cut_3/R000183B3_C00034AE5_34.png,10.5,2.5,,,,,R000183B3,C00034AE5,,10.5,2.5,R000183B2,C00034AE4,,,,
1858,data/cut_3/R000183B3_C00034AD1_0.png,295.0,19.5,,,,,R000183B3,C00034AD1,,40.0,19.5,R000183B3,C00034AD0,,,,
1859,data/cut_3/R000183B3_C00034AD1_1.png,509.0,488.0,,,,,R000183B3,C00034AD1,海淀体育馆,254.0,233.0,R000183B3,C00034AD1,,,,
1860,data/cut_3/R000183B3_C00034AD1_2.png,333.5,243.5,,,,,R000183B3,C00034AD1,中国体育彩票,78.5,243.5,R000183B3,C00034AD0,,,,
1861,data/cut_3/R000183B3_C00034AD1_3.png,656.5,468.5,,,,,R000183B3,C00034AD1,颐和园路,145.5,213.5,R000183B4,C00034AD1,,,,
1862,data/cut_3/R000183B3_C00034AD1_4.png,271.5,410.5,,,,,R000183B3,C00034AD1,芙蓉里东区,16.5,155.5,R000183B3,C00034AD1,,,,
1863,data/cut_3/R000183B3_C00034AD1_5.png,13.5,88.0,,,,,R000183B3,C00034AD1,,13.5,88.0,R000183B2,C00034AD0,,,,
1864,data/cut_3/R000183B3_C00034AD1_6.png,756.5,29.5,,,,,R000183B3,C00034AD1,,245.5,29.5,R000183B4,C00034AD0,,,,
1865,data/cut_3/R000183B3_C00034AD1_7.png,339.5,287.0,343.0,284.0,通行设施,990000,R000183B3,C00034AD1,E南1门,84.5,32.0,R000183B3,C00034AD1,88.0,29.0,R000183B3,C00034AD1
1866,data/cut_3/R000183B3_C00034AD1_8.png,415.0,315.5,418.0,311.0,通行设施,990000,R000183B3,C00034AD1,北1门,160.0,60.5,R000183B3,C00034AD1,163.0,56.0,R000183B3,C00034AD1
1867,data/cut_3/R000183B3_C00034AD1_9.png,449.5,29.0,,,,,R000183B3,C00034AD1,大学韧春新园,194.5,29.0,R000183B3,C00034AD0,,,,
1868,data/cut_3/R000183B3_C00034AD1_10.png,499.0,323.5,502.0,320.0,通行设施,990000,R000183B3,C00034AD1,北门,244.0,68.5,R000183B3,C00034AD1,247.0,65.0,R000183B3,C00034AD1
1869,data/cut_3/R000183B3_C00034AD1_11.png,262.5,326.0,266.0,321.0,通行设施,990000,R000183B3,C00034AD1,北门,7.5,71.0,R000183B3,C00034AD1,11.0,66.0,R000183B3,C00034AD1
1870,data/cut_3/R000183B3_C00034AD1_12.png,564.5,173.5,,,,,R000183B3,C00034AD1,,53.5,173.5,R000183B4,C00034AD0,,,,
1871,data/cut_3/R000183B3_C00034AD1_13.png,209.5,501.5,212.0,500.0,通行设施,990000,R000183B3,C00034AD1,E,209.5,246.5,R000183B2,C00034AD1,212.0,245.0,R000183B2,C00034AD1
1872,data/cut_3/R000183B3_C00034AD1_14.png,162.0,369.0,,,,,R000183B3,C00034AD1,11号楼,162.0,114.0,R000183B2,C00034AD1,,,,
1873,data/cut_3/R000183B3_C00034AD1_15.png,314.0,343.0,,,,,R000183B3,C00034AD1,13号楼,59.0,88.0,R000183B3,C00034AD1,,,,
1874,data/cut_3/R000183B3_C00034AD1_16.png,243.0,446.5,,,,,R000183B3,C00034AD1,12号楼,243.0,191.5,R000183B2,C00034AD1,,,,
1875,data/cut_3/R000183B3_C00034AD1_17.png,12.5,465.0,,,,,R000183B3,C00034AD1,,12.5,210.0,R000183B2,C00034AD1,,,,
1876,data/cut_3/R000183B3_C00034AD1_18.png,480.0,166.5,,,,,R000183B3,C00034AD1,1号楼,225.0,166.5,R000183B3,C00034AD0,,,,
1877,data/cut_3/R000183B3_C00034AD1_19.png,518.5,66.5,,,,,R000183B3,C00034AD1,2号楼,7.5,66.5,R000183B4,C00034AD0,,,,
1878,data/cut_3/R000183B3_C00034AD1_20.png,358.5,433.5,,,,,R000183B3,C00034AD1,4号楼,103.5,178.5,R000183B3,C00034AD1,,,,
1879,data/cut_3/R000183B3_C00034AD1_21.png,656.5,271.5,,,,,R000183B3,C00034AD1,,145.5,16.5,R000183B4,C00034AD1,,,,
1880,data/cut_3/R000183B3_C00034AD1_22.png,403.5,30.0,,,,,R000183B3,C00034AD1,,148.5,30.0,R000183B3,C00034AD0,,,,
1881,data/cut_3/R000183B3_C00034AD1_23.png,571.0,217.0,,,,,R000183B3,C00034AD1,,60.0,217.0,R000183B4,C00034AD0,,,,
1882,data/cut_3/R000183B3_C00034AD1_24.png,74.5,328.5,78.0,332.0,公交车站,150700,R000183B3,C00034AD1,,74.5,73.5,R000183B2,C00034AD1,78.0,77.0,R000183B2,C00034AD1
1883,data/cut_3/R000183B3_C00034AD1_25.png,672.0,211.0,,,,,R000183B3,C00034AD1,,161.0,211.0,R000183B4,C00034AD0,,,,
1884,data/cut_3/R000183B3_C00034AD1_26.png,5.5,385.5,,,,,R000183B3,C00034AD1,,5.5,130.5,R000183B2,C00034AD1,,,,
1885,data/cut_3/R000183B3_C00034AD1_27.png,629.0,215.5,,,,,R000183B3,C00034AD1,,118.0,215.5,R000183B4,C00034AD0,,,,
1886,data/cut_3/R000183B3_C00034AD1_28.png,705.5,508.0,,,,,R000183B3,C00034AD1,,194.5,253.0,R000183B4,C00034AD1,,,,
1887,data/cut_3/R000183B3_C00034AD0_0.png,551.0,19.5,,,,,R000183B3,C00034AD0,,40.0,19.5,R000183B4,C00034ACF,,,,
1888,data/cut_3/R000183B3_C00034AD0_1.png,235.0,97.5,,,,,R000183B3,C00034AD0,畅春新园体育休闲广场,235.0,97.5,R000183B2,C00034ACF,,,,
1889,data/cut_3/R000183B3_C00034AD0_2.png,743.5,309.5,758.0,320.0,通行设施,990000,R000183B3,C00034AD0,芙蓉E北门,232.5,54.5,R000183B4,C00034AD0,247.0,65.0,R000183B4,C00034AD0
1890,data/cut_3/R000183B3_C00034AD0_3.png,748.5,486.5,,,,,R000183B3,C00034AD0,海淀体,237.5,231.5,R000183B4,C00034AD0,,,,
1891,data/cut_3/R000183B3_C00034AD0_4.png,589.5,243.5,,,,,R000183B3,C00034AD0,中国体育彩票,78.5,243.5,R000183B4,C00034ACF,,,,
1892,data/cut_3/R000183B3_C00034AD0_5.png,527.5,410.5,,,,,R000183B3,C00034AD0,芙蓉里东区,16.5,155.5,R000183B4,C00034AD0,,,,
1893,data/cut_3/R000183B3_C00034AD0_6.png,595.5,287.0,599.0,284.0,通行设施,990000,R000183B3,C00034AD0,E南1门,84.5,32.0,R000183B4,C00034AD0,88.0,29.0,R000183B4,C00034AD0
1894,data/cut_3/R000183B3_C00034AD0_7.png,671.0,315.5,674.0,311.0,通行设施,990000,R000183B3,C00034AD0,北1门,160.0,60.5,R000183B4,C00034AD0,163.0,56.0,R000183B4,C00034AD0
1895,data/cut_3/R000183B3_C00034AD0_8.png,705.5,29.0,,,,,R000183B3,C00034AD0,大学韧春新园,194.5,29.0,R000183B4,C00034ACF,,,,
1896,data/cut_3/R000183B3_C00034AD0_9.png,171.5,368.0,175.0,364.0,通行设施,990000,R000183B3,C00034AD0,北门,171.5,113.0,R000183B2,C00034AD0,175.0,109.0,R000183B2,C00034AD0
1897,data/cut_3/R000183B3_C00034AD0_10.png,518.5,326.0,522.0,321.0,通行设施,990000,R000183B3,C00034AD0,北门,7.5,71.0,R000183B4,C00034AD0,11.0,66.0,R000183B4,C00034AD0
1898,data/cut_3/R000183B3_C00034AD0_11.png,465.5,501.5,468.0,500.0,通行设施,990000,R000183B3,C00034AD0,E,210.5,246.5,R000183B3,C00034AD0,213.0,245.0,R000183B3,C00034AD0
1899,data/cut_3/R000183B3_C00034AD0_12.png,418.0,369.0,,,,,R000183B3,C00034AD0,11号楼,163.0,114.0,R000183B3,C00034AD0,,,,
1900,data/cut_3/R000183B3_C00034AD0_13.png,570.0,343.0,,,,,R000183B3,C00034AD0,13号楼,59.0,88.0,R000183B4,C00034AD0,,,,
1901,data/cut_3/R000183B3_C00034AD0_14.png,499.0,446.5,,,,,R000183B3,C00034AD0,12号楼,244.0,191.5,R000183B3,C00034AD0,,,,
1902,data/cut_3/R000183B3_C00034AD0_15.png,268.0,465.0,,,,,R000183B3,C00034AD0,2号楼,13.0,210.0,R000183B3,C00034AD0,,,,
1903,data/cut_3/R000183B3_C00034AD0_16.png,254.0,385.0,,,,,R000183B3,C00034AD0,1号楼,254.0,130.0,R000183B2,C00034AD0,,,,
1904,data/cut_3/R000183B3_C00034AD0_17.png,82.0,419.0,,,,,R000183B3,C00034AD0,5号楼,82.0,164.0,R000183B2,C00034AD0,,,,
1905,data/cut_3/R000183B3_C00034AD0_18.png,736.0,166.5,,,,,R000183B3,C00034AD0,1号楼,225.0,166.5,R000183B4,C00034ACF,,,,
1906,data/cut_3/R000183B3_C00034AD0_19.png,614.5,433.5,,,,,R000183B3,C00034AD0,4号楼,103.5,178.5,R000183B4,C00034AD0,,,,
1907,data/cut_3/R000183B3_C00034AD0_20.png,659.5,30.0,,,,,R000183B3,C00034AD0,北京,148.5,30.0,R000183B4,C00034ACF,,,,
1908,data/cut_3/R000183B3_C00034AD0_21.png,330.5,328.5,334.0,332.0,公交车站,150700,R000183B3,C00034AD0,,75.5,73.5,R000183B3,C00034AD0,79.0,77.0,R000183B3,C00034AD0
1909,data/cut_3/R000183B3_C00034AD0_22.png,2.0,507.5,,,,,R000183B3,C00034AD0,,2.0,252.5,R000183B2,C00034AD0,,,,
1910,data/cut_3/R000183B3_C00034AE4_0.png,505.0,428.5,,,,,R000183B3,C00034AE4,科住物业管理有限公司理化所分公司,250.0,173.5,R000183B3,C00034AE4,,,,
1911,data/cut_3/R000183B3_C00034AE4_1.png,700.5,260.0,702.0,246.0,幼儿园,141204,R000183B3,C00034AE4,中国科学院幼儿园第二幼儿园,189.5,5.0,R000183B4,C00034AE4,191.0,246.0,R000183B4,C00034AE3
1912,data/cut_3/R000183B3_C00034AE4_2.png,387.5,284.5,,,,,R000183B3,C00034AE4,5号楼↓Gi-Club狼人杀桌游吧,132.5,29.5,R000183B3,C00034AE4,,,,
1913,data/cut_3/R000183B3_C00034AE4_3.png,216.5,412.0,220.0,404.0,住宿服务,100000,R000183B3,C00034AE4,居派青年空间公寓,216.5,157.0,R000183B2,C00034AE4,220.0,149.0,R000183B2,C00034AE4
1914,data/cut_3/R000183B3_C00034AE4_4.png,739.5,73.0,745.0,61.0,通行设施,990000,R000183B3,C00034AE4,E大通成府公馆(东北门),228.5,73.0,R000183B4,C00034AE3,234.0,61.0,R000183B4,C00034AE3
1915,data/cut_3/R000183B3_C00034AE4_5.png,440.5,23.5,,,,,R000183B3,C00034AE4,,185.5,23.5,R000183B3,C00034AE3,,,,
1916,data/cut_3/R000183B3_C00034AE4_6.png,441.5,499.0,444.0,493.0,科研机构,141300,R000183B3,C00034AE4,国学过群,186.5,244.0,R000183B3,C00034AE4,189.0,238.0,R000183B3,C00034AE4
1917,data/cut_3/R000183B3_C00034AE4_7.png,279.5,333.5,,,,,R000183B3,C00034AE4,水清木华2号楼,24.5,78.5,R000183B3,C00034AE4,,,,
1918,data/cut_3/R000183B3_C00034AE4_8.png,23.5,314.5,,,,,R000183B3,C00034AE4,,23.5,59.5,R000183B2,C00034AE4,,,,
1919,data/cut_3/R000183B3_C00034AE4_9.png,599.5,89.0,,,,,R000183B3,C00034AE4,大通成府公馆,88.5,89.0,R000183B4,C00034AE3,,,,
1920,data/cut_3/R000183B3_C00034AE4_10.png,741.5,8.0,,,,,R000183B3,C00034AE4,,230.5,8.0,R000183B4,C00034AE3,,,,
1921,data/cut_3/R000183B3_C00034AE4_11.png,183.0,21.0,,,,,R000183B3,C00034AE4,科馨社区,183.0,21.0,R000183B2,C00034AE3,,,,
1922,data/cut_3/R000183B3_C00034AE4_12.png,288.0,280.0,,,,,R000183B3,C00034AE4,魅阁密室,33.0,25.0,R000183B3,C00034AE4,,,,
1923,data/cut_3/R000183B3_C00034AE4_13.png,177.0,204.5,181.0,199.0,通行设施,990000,R000183B3,C00034AE4,南门,177.0,204.5,R000183B2,C00034AE3,181.0,199.0,R000183B2,C00034AE3
1924,data/cut_3/R000183B3_C00034AE4_14.png,591.5,156.5,595.0,152.0,通行设施,990000,R000183B3,C00034AE4,,80.5,156.5,R000183B4,C00034AE3,84.0,152.0,R000183B4,C00034AE3
